PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
239004,Residential,5350152000,3403 S 15TH ST,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1929,7,1943,1,4,2,NULL,4602,5/24/2019,182000
239034,Residential,5350211000,3328 S 15TH ST,,14,4520,Residence O/S,Aluminum/Vinyl,1,1922,5,897,1,3,1,NULL,7000,10/11/2019,119900
239097,Residential,5350339000,1830 W MORGAN AV,,13,4520,Cape Cod,Brick,1,1948,6,1231,1,3,1,NULL,4320,10/1/2019,88000
239112,Residential,5350354000,1908 W MORGAN AV,,13,4520,Ranch,Brick,1,1947,4,720,1,2,1,NULL,4945,5/21/2019,129900
239126,Residential,5350369000,3535 S 19TH ST,,13,4520,Cape Cod,Stucco,1.5,1940,3,1348,1,3,1,1,5375,10/15/2019,169900
239134,Residential,5350377000,3505 S 18TH ST,,13,4520,Cottage,Aluminum/Vinyl,1,1924,4,685,1,2,1,NULL,3660,2/15/2019,65000
239152,Residential,5350396000,3533 S 17TH ST,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1923,5,1008,1,2,1,NULL,6840,6/28/2019,188900
239239,Residential,5350577000,3153 S 15TH ST,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,8,1378,1,3,1,NULL,3600,7/1/2019,130000
239256,Residential,5350596000,1531 W OKLAHOMA AV,,13,4520,Ranch,Block,1,1953,4,1074,1,2,1,NULL,3520,4/22/2019,136400
239262,Residential,5350604100,3115 S 15TH PL,,13,4520,Duplex O/S,Aluminum/Vinyl,1.5,1895,9,1848,2,4,2,NULL,6300,8/1/2019,195000
239270,Residential,5350613000,3157 S 15TH PL,,13,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,6,1246,1,3,1,NULL,4200,10/25/2019,80000
239308,Residential,5350655000,3140 S 17TH ST,,13,4520,Cape Cod,Brick,1,1953,4,1351,1,3,2,NULL,5040,8/19/2019,157000
239309,Residential,5350656000,3134 S 17TH ST,,13,4520,Duplex N/S,Brick,1.5,1951,7,1835,2,3,2,NULL,5040,5/23/2019,150000
239328,Residential,5350678000,3168 S 18TH ST,,13,4520,Residence O/S,Asphalt/Other,1,1910,7,1689,1,4,2,NULL,3600,3/29/2019,159500
239329,Residential,5350679000,3164 S 18TH ST,,13,4520,Cape Cod,Aluminum/Vinyl,1,1950,5,1066,1,3,1,NULL,3600,11/14/2019,131000
239340,Residential,5350692000,1733 W OKLAHOMA AV,,13,4520,Duplex N/S,Brick,2,1953,8,2010,2,4,2,NULL,4680,10/30/2019,192000
239341,Lg Apartment,5350693000,1721 W OKLAHOMA AV,,13,6840,AP1 (Conventional Apt with 4-6 Units),Brick,2,1952,0,3708,4,2,NULL,NULL,9280,8/29/2019,250000
239346,Residential,5350699000,3131 S 18TH ST,,13,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,8,2421,2,5,3,NULL,4270,5/15/2019,168000
239348,Residential,5350701000,3139 S 18TH ST,,13,4520,Ranch,Aluminum/Vinyl,1,1947,4,826,1,2,1,NULL,4880,7/19/2019,125000
239372,Residential,5350728000,3131 S 19TH ST,,13,4520,Cape Cod,Aluminum/Vinyl,1,1947,5,1081,1,3,1,NULL,5500,7/12/2019,118600
239384,Residential,5350756000,3207 S 15TH PL,,13,4520,Residence O/S,Aluminum/Vinyl,1,1913,6,1149,1,3,1,NULL,3150,8/21/2019,122500
239490,Residential,5350869000,3236 S 14TH ST,,14,4520,Residence O/S,Aluminum/Vinyl,1,1900,6,1181,1,3,NULL,1,4200,4/26/2019,110000
239500,Residential,5350879000,1326 W OHIO AV,,14,4520,Cape Cod,Brick,1,1948,4,1098,1,2,1,NULL,3200,5/16/2019,119000
239502,Residential,5350881000,1318 W OHIO AV,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,1393,1,4,1,1,3600,4/25/2019,135000
239549,Residential,5350940000,3327 S 18TH ST,,13,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,10,2058,2,4,2,NULL,4440,7/12/2019,170000
239571,Residential,5350962000,3320-3322 S 19TH ST,,13,4520,Cape Cod,Aluminum/Vinyl,1,1942,5,1137,1,3,2,NULL,4680,11/27/2019,134000
239589,Residential,5350980000,3363 S 19TH ST,,13,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,11,2068,2,4,2,NULL,4440,1/30/2019,182500
239637,Residential,5351134000,3467 S 14TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,9,1721,2,4,2,NULL,4200,10/4/2019,162000
239639,Residential,5351136000,3477 S 14TH ST,,14,4520,Colonial,Aluminum/Vinyl,2,2000,5,1885,1,4,1,1,4900,1/24/2019,175000
239712,Residential,5359969000,3416 S 14TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1926,10,2041,2,4,2,NULL,5600,11/12/2019,188500
239743,Residential,5360004000,3219 S 12TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1927,13,2200,2,6,2,NULL,5124,9/27/2019,187500
239790,Residential,5360105000,1203 W OKLAHOMA AV,,14,4520,Duplex O/S,Stucco,2,1920,12,2287,2,4,3,1,2968,7/13/2019,175000
239818,Residential,5360207000,3128-3130 S 8TH ST,,14,4520,Duplex N/S,Aluminum/Vinyl,1.5,1969,10,1938,2,5,2,NULL,3660,12/9/2019,142000
239824,Residential,5360214000,3156 S 8TH ST,,14,4520,Residence O/S,Aluminum/Vinyl,1,1903,6,1260,1,4,2,NULL,3660,8/30/2019,169900
239840,Residential,5360232000,3203 S 8TH ST,,14,4520,Residence O/S,Aluminum/Vinyl,1,1913,6,1387,1,3,2,NULL,5490,10/24/2019,145900
239846,Residential,5360238000,3235 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,7,1219,1,4,1,1,3660,6/7/2019,164000
239887,Residential,5360280000,3358 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,7,1322,1,4,1,1,5490,11/14/2019,161000
239895,Residential,5360287000,3313 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,5,864,1,2,1,NULL,4636,3/15/2019,120000
239907,Residential,5360299000,3371 S 8TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,5,1016,1,3,1,NULL,4636,10/30/2019,82500
239953,Residential,5360427000,963 W OKLAHOMA AV,,14,4520,Triplex,Aluminum/Vinyl,1.5,1924,11,2148,3,4,3,NULL,4800,3/19/2019,138000
239967,Residential,5360441000,3261 S 9TH PL,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,6,1172,1,3,1,NULL,4960,10/25/2019,80000
239970,Residential,5360444000,3279 S 9TH PL,,14,4520,Dplx Bungalow,Brick,1.5,1926,10,2396,2,5,2,NULL,5000,9/30/2019,187000
240019,Residential,5360535000,3354-3356 S 12TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1927,11,2311,2,4,2,NULL,4880,8/26/2019,180000
240032,Residential,5360548000,3313 S 12TH ST,,14,4520,Milwaukee Bungalow,Brick,1,1926,7,1432,1,3,2,NULL,4880,5/10/2019,150000
240049,Residential,5360565000,3354 S 13TH ST,,14,4520,Cape Cod,Brick,1,1948,5,1011,1,3,1,NULL,4880,6/19/2019,130000
240092,Residential,5360608000,3403 S 10TH ST,,14,4520,Cape Cod,Brick,1,1950,6,1384,1,3,1,1,4636,2/28/2019,140000
240094,Residential,5360610000,3411 S 10TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1929,10,2161,2,5,2,1,4636,8/28/2019,195000
240099,Residential,5360615000,3437 S 10TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,10,2103,2,5,2,NULL,4758,9/16/2019,115000
240153,Residential,5360730000,3310 S 9TH PL,,14,4520,Milwaukee Bungalow,Asphalt/Other,1,1926,7,1183,1,3,2,NULL,4800,5/17/2019,141500
240171,Residential,5360748000,3426 S 9TH PL,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,7,1233,1,4,1,NULL,4880,7/26/2019,149900
240185,Residential,5360762000,3461 S 9TH PL,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,5,1000,1,2,1,NULL,4514,1/30/2019,131500
240218,Residential,5360906000,3472 S 12TH ST,,14,4520,Tudor,Brick,1.5,1928,7,1814,1,3,1,1,8418,8/1/2019,248000
240220,Residential,5360909000,3467 S 11TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,6,1572,1,3,1,NULL,4758,10/10/2019,75000
240243,Residential,5361010000,3447 S 8TH ST,,14,4520,Dplx Bungalow,Brick,1.5,1927,10,1958,2,4,2,NULL,4392,11/15/2019,165000
240265,Residential,5361120000,3222 S 11TH ST,,14,4520,Cottage,Aluminum/Vinyl,2,1928,4,955,1,2,1,NULL,5490,5/16/2019,70000
240276,Commercial,5361201000,3104 S 9TH ST,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1929,0,2828,3,3,NULL,NULL,2343,8/19/2019,154000
240284,Residential,5361210000,3138 S 9TH ST,,14,4520,Duplex O/S,Asphalt/Other,1.5,1918,8,1697,2,3,2,NULL,5124,2/28/2019,123000
240343,Residential,5361274000,3354 S 9TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1925,7,1677,1,3,2,NULL,4880,4/22/2019,164500
240371,Residential,5361302000,3443 S 9TH ST,,14,4520,Dplx Bungalow,Aluminum/Vinyl,1.5,1928,10,1980,2,3,2,NULL,4636,2/28/2019,154900
240426,Residential,5361437000,3222 S 12TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,6,1343,1,3,1,NULL,4880,4/22/2019,155000
240436,Commercial,5361507000,1031-1033 W OKLAHOMA AV,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1928,0,4007,6,1,NULL,NULL,3840,5/31/2019,207000
240436,Commercial,5361507000,1031-1033 W OKLAHOMA AV,,14,6284,"Store Bldg - Multi Story (Store & Apt, Store & Ofc",Brick,2,1928,0,4007,6,2,NULL,NULL,3840,5/31/2019,207000
240445,Residential,5361516000,3162 S 11TH ST,,14,4520,Residence O/S,Aluminum/Vinyl,1,1924,5,1135,1,3,1,NULL,4880,10/2/2019,73000
240485,Residential,5361627000,3219 S 6TH ST,,14,4520,Cape Cod,Aluminum/Vinyl,1,1942,6,987,1,3,1,NULL,4880,9/27/2019,164400
240488,Residential,5361630000,3235 S 6TH ST,,14,4520,Cape Cod,Aluminum/Vinyl,1,1943,5,878,1,3,1,NULL,4880,10/15/2019,87000
240496,Residential,5361638000,3277 S 6TH ST,,14,4520,Cape Cod,Aluminum/Vinyl,1,1943,5,1015,1,3,1,1,4800,3/12/2019,129000
240529,Residential,5361676000,3338 S 7TH ST,,14,4520,Ranch,Stucco,1,1944,4,789,1,2,1,NULL,4880,8/1/2019,159000
240538,Residential,5361685000,3309-3311 S 7TH ST,,14,4520,Duplex N/S,Aluminum/Vinyl,2,1943,8,1620,2,4,2,NULL,6100,10/9/2019,155000
240546,Residential,5361693000,3355 S 7TH ST,,14,4520,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,4,1170,1,3,1,NULL,4880,10/28/2019,155000
240579,Residential,5361731000,3228 S 13TH ST,,14,4520,Triplex,Aluminum/Vinyl,1.5,1906,11,1894,3,4,3,NULL,3660,7/30/2019,101000
240580,Residential,5361732000,3234 S 13TH ST,,14,4520,Duplex N/S,Aluminum/Vinyl,2,1974,10,2012,2,6,2,NULL,3660,11/25/2019,162000
240616,Residential,5370172110,3407 S 3RD ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1954,5,1224,1,3,1,NULL,7005,4/16/2019,150400
240665,Residential,5370230000,3440 S 2ND ST,,14,4580,Ranch,Brick,1,1957,4,864,1,2,1,NULL,5400,7/9/2019,175000
240667,Residential,5370232000,3428 S 2ND ST,,14,4580,Ranch,Aluminum/Vinyl,1,1950,4,651,1,2,1,NULL,5400,11/22/2019,119900
240669,Residential,5370234000,3418 S 2ND ST,,14,4580,Ranch,Aluminum/Vinyl,1,1950,4,759,1,2,1,NULL,5400,10/24/2019,114900
240685,Residential,5370413000,3417 S CHASE AV,,14,4580,Cape Cod,Brick,1,1951,4,878,1,2,1,NULL,5883,7/29/2019,158500
240694,Residential,5370421000,3436 S 1ST PL,,14,4580,Ranch,Aluminum/Vinyl,1,1947,4,672,1,2,1,NULL,6000,1/21/2019,105000
240790,Residential,5380039000,3414-3416 S WHITNALL AV,,14,4580,Residence O/S,Aluminum/Vinyl,1.5,1885,6,1232,1,3,2,NULL,11220,9/11/2019,210000
240848,Residential,5380104000,3428 S QUINCY AV,,14,4580,Residence O/S,Aluminum/Vinyl,1,1919,5,912,1,2,1,NULL,4080,9/24/2019,155000
240877,Residential,5380226000,3132 S GRIFFIN AV,,14,4580,Duplex O/S,Asphalt/Other,1.5,1901,10,1645,2,5,2,NULL,3600,5/20/2019,234000
240885,Residential,5380235000,445 E OKLAHOMA AV,,14,4580,Dplx Bungalow,Brick,1.5,1926,9,1777,2,4,2,NULL,3440,6/7/2019,240500
240891,Residential,5380241000,3125 S ADAMS AV,,14,4580,Residence O/S,Aluminum/Vinyl,1.5,1910,6,1526,1,4,2,NULL,3600,3/6/2019,272000
240936,Residential,5380288100,3136-3140 S QUINCY AV,,14,4580,Dplx Bungalow,Aluminum/Vinyl,2,1927,10,2112,2,4,2,NULL,7200,10/8/2019,243000
240953,Residential,5380306000,3141 S TAYLOR AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,7,1726,1,3,1,NULL,3600,10/9/2019,169900
240959,,5380312000,3167 S TAYLOR AV,,14,4580,Milwaukee Bungalow,Brick,1,1928,9,2109,1,4,2,NULL,0,12/11/2019,212230
241018,Residential,5380428000,3335 S TAYLOR AV,,14,4580,Colonial,Aluminum/Vinyl,2,1947,5,1098,1,2,1,NULL,5400,10/14/2019,173500
241049,Residential,5380462000,3306 S ADAMS AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1944,6,1182,1,3,2,NULL,5160,1/17/2019,154500
241051,Residential,5380464000,3303 S ADAMS AV,,14,4580,Cape Cod,Stucco,1,1944,5,1188,1,2,2,NULL,5160,5/2/2019,215000
241107,Residential,5380627000,3248 S CHASE AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,1157,1,3,1,NULL,5060,5/17/2019,143000
241141,Residential,5380662000,3218 S BURRELL ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1944,5,1010,1,3,1,NULL,6090,5/15/2019,164000
241183,Residential,5380811000,3257 S TAYLOR AV,,14,4580,Colonial,Stone,2,1937,6,1528,1,3,1,1,4720,8/14/2019,300000
241208,Residential,5380908000,3316 S BURRELL ST,,14,4580,Ranch,Aluminum/Vinyl,1,1950,4,672,1,2,1,NULL,6560,7/8/2019,105000
241272,Residential,5381007000,3341 S GRIFFIN AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1955,6,1112,1,4,1,NULL,5640,3/1/2019,145000
241277,Residential,5381012000,3409 S GRIFFIN AV,,14,4580,Ranch,Aluminum/Vinyl,1,1955,4,830,1,2,1,NULL,4459,4/17/2019,157000
241294,Residential,5381029000,429 E WARNIMONT AV,,14,4620,Cape Cod,Aluminum/Vinyl,1,1956,7,1418,1,4,1,1,6000,5/14/2019,197000
241311,Residential,5381115000,3279 S ADAMS AV,,14,4580,Duplex N/S,Brick,1.5,1953,7,1798,2,3,2,NULL,4602,6/28/2019,233500
241325,Residential,5381129000,3206 S GRIFFIN AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1947,5,954,1,3,1,NULL,4720,5/10/2019,193000
241347,Residential,5381225000,3126 S BRISBANE AV,,14,4580,Residence O/S,Aluminum/Vinyl,1,1900,7,1294,1,4,1,1,3390,6/3/2019,175000
241407,Residential,5381287000,324 E BURDICK AV,,14,4580,Residence O/S,Aluminum/Vinyl,1,1895,7,1107,1,4,1,NULL,3600,11/15/2019,135000
241424,Residential,5381414000,3112 S BURRELL ST,,14,4580,Residence O/S,Aluminum/Vinyl,1.5,1890,6,1265,1,3,1,NULL,6165,2/8/2019,163000
241426,Residential,5381501000,421 E EUCLID AV,,14,4580,Residence O/S,Asphalt/Other,1,1895,6,1344,1,3,2,1,3180,5/21/2019,277000
241484,Condominium,5381601000,"3407 S PINE AV, Unit 1",WHITNALL SQUARE,14,5310,Low Rise 1-3 Stories,,1,1970,4,810,1,2,1,NULL,1,11/14/2019,85900
241567,Residential,5389953000,250 E MORGAN AV,,14,4580,Cottage,Aluminum/Vinyl,1,1923,4,736,1,1,1,NULL,6400,1/11/2019,85000
241574,Residential,5389960000,3415 S HOWELL AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1941,5,1150,1,2,1,NULL,5240,5/10/2019,160000
241582,Residential,5389968000,3412 S BURRELL ST,,14,4580,Cape Cod,Stone,1,1935,7,1328,1,4,1,NULL,5240,2/4/2019,179900
241612,Residential,5390001000,1231 E OKLAHOMA AV,,14,4580,Ranch,Aluminum/Vinyl,1,1950,5,965,1,3,1,NULL,4988,7/22/2019,165000
241628,Residential,5390017000,3175 S CALIFORNIA ST,,14,4580,Milwaukee Bungalow,Frame,1.5,1929,6,1262,1,3,1,NULL,2943,6/4/2019,250250
241636,Residential,5390025000,3143 S CALIFORNIA ST,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1928,7,1477,1,3,1,NULL,4640,1/17/2019,218000
241657,Residential,5390046000,3156 S CALIFORNIA ST,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1927,5,1087,1,2,2,NULL,3750,6/28/2019,185000
241673,Residential,5390062000,1433 E OKLAHOMA AV,,14,4580,Cape Cod,Aluminum/Vinyl,1.5,1936,4,1068,1,2,1,NULL,3480,5/28/2019,89000
241674,Residential,5390063000,1429 E OKLAHOMA AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,5,966,1,2,1,NULL,3480,4/15/2019,168000
241692,Residential,5390082000,3163 S HANSON AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1928,5,1314,1,3,1,NULL,3750,10/4/2019,199900
241727,Residential,5390120000,3121 S BRUST AV,,14,4580,Residence O/S,Asphalt/Other,1,1890,7,1008,1,3,1,NULL,8400,8/8/2019,189900
241740,Residential,5390214000,3420 S NEVADA ST,,14,4580,Cape Cod,Aluminum/Vinyl,1,1948,5,1091,1,3,1,NULL,6150,3/6/2019,151000
241760,Residential,5390234000,3439 S CALIFORNIA ST,,14,4580,Duplex O/S,Aluminum/Vinyl,1.5,1901,9,1985,2,4,2,NULL,6000,5/24/2019,213900
241808,Residential,5390431000,809 E HOLT AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1929,6,1419,1,3,1,NULL,4080,6/20/2019,160000
241847,Residential,5390517000,3260 S LOGAN AV,,14,4580,Milwaukee Bungalow,Brick,1,1929,7,1252,1,3,1,NULL,4920,3/18/2019,231000
241897,Residential,5390567000,1021 E OHIO AV,,14,4580,Cape Cod,Brick,1,1947,6,1006,1,3,1,NULL,4800,3/20/2019,173000
241905,Residential,5390605000,3225 S LENOX ST,,14,4580,Duplex O/S,Aluminum/Vinyl,2,1942,10,2035,2,4,2,NULL,4880,10/30/2019,275000
241936,Residential,5390636000,803 E OHIO AV,,14,4580,Residence O/S,Aluminum/Vinyl,1.5,1926,5,1133,1,2,1,NULL,4800,8/15/2019,193000
241977,Residential,5390745000,3157 S HERMAN ST,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,6,1292,1,3,1,NULL,3690,7/12/2019,210000
242004,Residential,5390774000,3151 S LOGAN AV,,14,4580,Milwaukee Bungalow,Brick,1.5,1929,7,1460,1,4,1,NULL,5160,4/8/2019,304500
242064,Residential,5390918000,3442 S LOGAN AV,,14,4580,Milwaukee Bungalow,Aluminum/Vinyl,1,1926,6,1354,1,3,2,NULL,5166,3/15/2019,247500
242066,Residential,5390920000,3432 S LOGAN AV,,14,4580,Duplex O/S,Prem Wood,1.5,1925,10,1988,2,5,2,NULL,5166,10/31/2019,242900
242102,Residential,5391010000,825 E MORGAN AV,,14,4620,Cape Cod,Aluminum/Vinyl,1,1946,6,1048,1,2,1,NULL,5760,3/8/2019,151900
242225,Residential,5400037000,3255-3257 S SPRINGFIELD AV,,14,4610,Dplx Bungalow,Aluminum/Vinyl,2,1929,10,2137,2,4,2,NULL,4800,8/16/2019,337000
242265,Residential,5400080100,3317 S KINNICKINNIC AV,,14,4610,Duplex O/S,Brick,2,1855,8,2819,2,4,2,NULL,18000,5/17/2019,350000
242284,Lg Apartment,5400203000,3363 S KINNICKINNIC AV,,14,6860,AP2 (Conventional Apt with 7-11 Units),Brick,2,1928,0,6054,8,1,NULL,NULL,6960,5/22/2019,795000
242291,Residential,5400212000,3344 S SPRINGFIELD AV,,14,4610,Ranch,Block,1,1949,4,784,1,2,1,NULL,4800,1/25/2019,139900
242304,Residential,5400225000,3328 S DAYFIELD AV,,14,4610,Cape Cod,Brick,1,1953,5,1221,1,3,1,NULL,4800,5/14/2019,181000
242308,Residential,5400229000,3309-3313 S DAYFIELD AV,,14,4610,Tudor,Brick,1,1932,6,1654,1,3,1,NULL,5830,6/28/2019,265000
242309,Residential,5400230000,3319 S DAYFIELD AV,,14,4610,Ranch,Aluminum/Vinyl,1,1953,6,999,1,3,1,NULL,5500,5/29/2019,177000
242324,Residential,5400245100,3319 S ELLEN ST,,14,4610,Ranch,Aluminum/Vinyl,1,1953,4,756,1,2,1,NULL,4600,1/11/2019,116500
242332,Residential,5400402000,3129 S PENNSYLVANIA AV,,14,4600,Milwaukee Bungalow,Frame,1,1926,9,1582,1,4,2,NULL,4560,8/26/2019,305000
242334,Residential,5400404000,3139 S PENNSYLVANIA AV,,14,4600,Cape Cod,Aluminum/Vinyl,1.5,1953,6,1639,1,3,1,NULL,3600,8/22/2019,186500
242343,Residential,5400413000,2328-2330 E FERNWOOD AV,,14,4600,Dplx Bungalow,Aluminum/Vinyl,2,1924,11,2472,2,5,2,NULL,5200,7/29/2019,300000
242353,Residential,5400423000,2319 E EUCLID AV,,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1,1922,7,1844,1,3,2,NULL,5850,9/11/2019,325500
242358,Residential,5400428000,2341 E EUCLID AV,,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1.5,1915,7,1715,1,3,2,NULL,3900,6/4/2019,310000
242408,Residential,5400633000,2233 E OKLAHOMA AV,,14,4600,Residence O/S,Block,1.5,1920,6,1308,1,2,1,NULL,1710,3/27/2019,160000
242476,Residential,5400771000,3359-3361 S PENNSYLVANIA AV,,14,4600,Dplx Bungalow,Brick,2,1926,12,2806,2,6,2,NULL,5800,7/22/2019,290900
242531,Residential,5400895000,2101 E HILLCREST AV,,14,4610,Tudor,Brick,1,1929,6,1552,1,3,1,NULL,7080,12/16/2019,212000
242583,Residential,5401029100,1818 E FERNWOOD AV,,14,4610,Ranch,Aluminum/Vinyl,1,1954,4,704,1,2,1,NULL,5207,7/12/2019,118000
242609,Residential,5401113000,3465 S ALABAMA AV,,14,4580,Dplx Bungalow,Frame,1.5,1928,11,1811,2,4,2,NULL,4800,10/11/2019,245000
242634,Residential,5401139000,3445 S KANSAS AV,,14,4580,Ranch,Aluminum/Vinyl,1,1951,5,857,1,3,1,NULL,4800,6/21/2019,117000
242645,Residential,5401150000,3460 S ALABAMA AV,,14,4580,Cape Cod,Aluminum/Vinyl,1,1951,7,1482,1,4,1,1,4800,7/29/2019,184000
242655,Residential,5401160000,3406 S ALABAMA AV,,14,4580,Ranch,Aluminum/Vinyl,1,1943,4,689,1,2,1,NULL,4800,3/14/2019,144500
242679,Residential,5401184000,3428 S KANSAS AV,,14,4580,Ranch,Aluminum/Vinyl,1,1943,4,803,1,2,1,NULL,4800,3/25/2019,105000
242691,Residential,5401196000,3463 S IOWA AV,,14,4580,Ranch,Aluminum/Vinyl,1,1943,4,689,1,2,1,NULL,4920,9/26/2019,159900
242697,Residential,5401204000,3460 S AHMEDI AV,,14,4580,Ranch,Aluminum/Vinyl,1,1950,4,820,1,2,1,NULL,6000,8/27/2019,140000
242700,Residential,5401207000,3440 S AHMEDI AV,,14,4580,Ranch,Aluminum/Vinyl,1,1953,5,864,1,3,1,NULL,4800,8/23/2019,165000
261046,Residential,5401331200,2115 E HOLT AV,,14,4610,Colonial,Aluminum/Vinyl,2,2019,NULL,1824,1,NULL,2,1,3600,9/27/2019,270000
242763,Residential,5401354000,2302 E MORGAN AV,,14,4610,Colonial,Aluminum/Vinyl,2,1920,5,1250,1,3,NULL,1,4514,6/21/2019,204000
242858,Residential,5410005000,2607 E OKLAHOMA AV,,14,4600,Residence O/S,Aluminum/Vinyl,1.5,1905,5,1440,1,3,1,1,2580,8/27/2019,275000
242859,Residential,5410006000,2603 E OKLAHOMA AV,,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,5,1251,1,3,1,NULL,2580,4/22/2019,209900
242901,Residential,5410050000,2620 E OHIO AV,,14,4600,Colonial,Aluminum/Vinyl,2,1938,6,1118,1,2,1,1,3540,7/19/2019,236000
242907,Residential,5410058000,3254 S DELAWARE AV,,14,4600,Residence O/S,Asphalt/Other,1.5,1915,5,1198,1,3,1,NULL,3600,2/6/2019,160000
242956,Residential,5410108000,2727 E OKLAHOMA AV,,14,4600,Residence O/S,Aluminum/Vinyl,2,1905,10,2164,1,5,2,NULL,2580,5/24/2019,369900
242972,Residential,5410125000,3148 S INDIANA AV,,14,4600,Residence O/S,Stucco,1,1922,5,882,1,2,1,NULL,3600,8/27/2019,189000
242983,Residential,5410136000,3125 S ILLINOIS AV,,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1,1925,9,1578,1,5,3,NULL,3600,6/7/2019,349900
242985,Residential,5410138000,3117 S ILLINOIS AV,,14,4600,Milwaukee Bungalow,Aluminum/Vinyl,1,1924,9,1772,1,5,1,1,3600,6/14/2019,315000
243026,Residential,5410233000,3300 S DELAWARE AV,,14,4600,Milwaukee Bungalow,Stucco,1,1913,6,966,1,3,1,NULL,3600,7/25/2019,185236
243035,Residential,5410243000,3345 S ILLINOIS AV,,14,4600,Milwaukee Bungalow,Asphalt/Other,1.5,1915,6,1179,1,3,1,NULL,3600,1/31/2019,234000
243079,Residential,5410314000,3423 S ILLINOIS AV,,14,4600,Milwaukee Bungalow,Brick,1,1930,6,1115,1,3,1,NULL,4800,7/26/2019,242000
243088,Residential,5410323000,3469 S ILLINOIS AV,,14,4600,Residence O/S,Aluminum/Vinyl,1,1926,6,1152,1,3,2,NULL,4560,5/31/2019,210000
243092,Residential,5410327000,3468 S INDIANA AV,,14,4600,Residence O/S,Aluminum/Vinyl,2,1924,9,2096,1,4,3,NULL,4080,4/10/2019,315000
243094,Residential,5410329000,3460 S INDIANA AV,,14,4600,Residence O/S,Aluminum/Vinyl,1,1926,6,1040,1,3,1,NULL,4800,6/3/2019,235000
243143,Residential,5410378000,3435 S DELAWARE AV,,14,4600,Duplex O/S,Asphalt/Other,1.5,1912,9,1526,2,2,2,NULL,6000,11/22/2019,194000
243195,Residential,5410636000,3235 S NEW YORK AV,,14,4600,Duplex O/S,Aluminum/Vinyl,1.5,1904,10,1807,2,5,2,NULL,6000,12/3/2019,255000
243199,Residential,5410640000,3253--A S NEW YORK AV,,14,4600,Dplx Bungalow,Aluminum/Vinyl,1.5,1925,10,1772,2,3,2,NULL,5400,8/22/2019,207500
